0,0,0,0,-1,0,-1.55E-17,0.37966686,0.009624413,0.030056049,0.024780812,-0.029432742,-0.097413924,0.007715914,0.018714286,0.11420549,0.003024746,0.006390788,-0.001561086,0.003490648,-0.013721941,-0.001668073,-0.004225206,0.031317281,0.001978031,-0.00117842,0.015926926,0.023486725
0,0,0,0,-1,-2.04E-17,-1.53E-17,0.387353657,0.003007464,0.010505803,0.00972983,-0.018961261,-0.085349652,0.009645518,0.020866367,0.101160038,0.005496982,0.005821404,-0.007203421,-0.003235822,-0.011071985,0.005974515,-0.002438334,0.042109009,-0.000371352,-0.001338848,0.003113382,0.025599721
0,0,0,0,-1,4.06E-17,0,0.394022273,0.0111291,0.024210572,0.022282367,-0.011562022,-0.089419985,0.01032469,0.016777808,0.093269064,-0.003699017,0.013878235,-0.003490088,-0.011839911,-0.016551984,0.004804127,0.001556946,0.047391003,-0.00307259,0.001577375,0.004741048,0.028940488
0,0,0,0,-1,0,9.78E-18,0.36685034,0.00532078,0.005075003,0.025307095,-0.000779604,-0.086662269,-0.003146585,0.007877958,0.074485772,0.003483113,0.003111675,-0.001256678,-0.008279705,-0.012343836,0.002085328,-0.002833164,0.053112456,0.001360028,-0.00723938,0.00564717,0.018611304
0,0,0,0,-1,3.98E-17,0,0.356089534,-0.015072027,0.069217876,0.053961319,-0.005998352,-0.103811741,-0.005549197,0.003768273,0.075128079,0.008434713,0.001244929,0.007053553,-0.006655236,-0.019586251,0.01082765,-0.001551162,0.061698105,-0.006793561,0.002095518,0.018200126,0.020121817
0,0,0,0,-1,-9.83E-18,0,0.35213762,-0.010189181,0.007758629,0.030666037,-0.01551493,-0.093411589,0.007129532,-0.005203263,0.075318923,-0.007465677,-0.002314257,-0.004932747,-0.003764704,-0.020584871,-0.001927011,-0.00854935,0.061401625,-0.001192646,-0.000233642,0.005410996,0.006849271
0,0,0,0,-1,0,-7.43E-18,0.34710386,-0.016687083,0.007051962,0.027073927,-0.011609315,-0.098449219,-0.001367211,0.001280155,0.077123803,0.002339271,-0.003717683,-0.011709188,0.003890044,-0.024533761,-0.001965131,-0.003004713,0.059353515,0.005713931,-0.003322825,0.001136655,-0.006444778
0,0,0,0,-1,-2.01E-17,-2.01E-17,0.350841949,0.009383361,0.048355516,0.037615917,0.004906927,-0.107689484,0.007733106,7.46E-05,0.083075735,0.000225131,-0.001071088,0.003680949,0.022041575,-0.014735436,-0.003489202,-0.005321166,0.047352354,0.006666213,4.94E-05,0.008753799,-0.020838593
0,0,0,0,-1,-1.00E-17,-5.02E-18,0.35573523,-0.013437653,0.019900917,0.011263475,0.015644253,-0.089850692,-0.009001245,-0.001130972,0.091579979,-0.003090536,0.003892833,-0.005352106,0.01281048,-0.015387232,-0.010219864,-0.001286296,0.046240314,0.00512072,0.003435001,0.00353743,-0.022064294
0,0,0,0,-1,4.09E-17,1.02E-17,0.359938562,-0.002234449,0.032785004,0.005192941,0.017204951,-0.099697183,-0.00308189,-0.000742067,0.091967206,0.007186007,0.001134909,0.000580527,0.015346033,-0.008924088,-0.004053477,0.002314405,0.036321127,0.001963417,0.004505252,0.004506941,-0.027486909
0,0,0,0,-1,0,-3.06E-17,0.36022309,-0.001121363,0.025335853,0.002820248,0.024331078,-0.100032014,-0.001904227,0.008453664,0.094859048,0.001234166,-0.005231723,-0.001483568,0.012960263,-0.011789421,0.002008768,0.002894606,0.034699149,0.001738474,-0.000597362,0.003787896,-0.023520943
0,0,0,0,-1,0,-2.04E-17,0.356913763,0.004956814,0.025903704,-0.002789924,0.024846614,-0.103359737,-0.006128503,0.003992872,0.097031745,0.00566112,-0.004290188,-0.004909691,0.015103707,-0.011338267,-0.00092004,0.005231911,0.030487282,0.003514193,0.004307456,0.002503503,-0.021446057
0,0,0,0,-1,4.04E-17,1.01E-17,0.354669639,-0.005494705,0.037193543,0.013278018,0.027394408,-0.100571611,-0.006678945,0.005580738,0.10342006,0.001060468,0.006786943,0.004127485,0.008595978,-0.012140417,-0.005228106,0.001554332,0.033899807,0.006792647,0.003882962,0.009325268,-0.025323204
0,0,0,0,-1,0,1.95E-17,0.340010479,-0.008451823,0.014244099,0.002413976,0.022683897,-0.083208482,-0.005934099,0.002365837,0.10385095,0.001184401,0.006794245,0.002416258,-0.000106462,-0.018150737,-0.001247013,0.001368008,0.037090159,0.003669998,-0.002169371,0.005721542,-0.014068848
0,0,0,0,-1,1.94E-17,-9.71E-18,0.341918768,-0.011796442,0.012383967,0.002800516,0.023107332,-0.091558046,-0.008279758,0.001809658,0.115491232,0.003763783,0.002373766,0.003644157,-0.005161664,-0.018590699,-0.003854847,-0.004173403,0.03153136,0.004456404,-0.001977204,0.002797922,-0.011672624
0,0,0,0,-1,3.77E-17,0,0.330206775,-0.01054635,-0.007245357,-0.009060062,0.020055227,-0.090330366,0.004980327,-0.000500964,0.12831307,0.005202763,-0.00162929,-0.003052904,-0.006053006,-0.019278179,0.002305914,-0.001264634,0.020287313,0.003896799,0.00052125,0.000964976,-0.002126652
0,0,0,0,-1,0,0,0.330097072,-0.013382825,0.012729628,0.001190629,0.013400653,-0.102674718,-0.002733368,-0.000979188,0.135511237,0.012016914,0.00068189,0.005588636,-0.002953802,-0.018584472,0.010545393,-0.001515427,0.010021221,-0.002920536,-0.003270703,0.005834187,0.001676048
0,0,0,0,-1,0,2.38E-18,0.333802762,-0.030806141,0.004709872,-0.004430826,-0.017299039,-0.093774677,0.004662785,0.005667291,0.133589546,0.001900965,-0.013326271,-0.000351181,0.009174921,-0.017380254,0.006028342,0.001176031,0.007696459,0.002722581,0.000598776,0.00379791,0.011334076
0,0,0,0,-1,3.85E-17,4.82E-18,0.348567885,-0.01911084,0.002324303,-0.004141874,-0.034156123,-0.094964968,-0.00458414,0.007735136,0.137829503,0.001117806,0.001612018,0.001880094,0.013377137,-0.008133064,0.006799663,-0.003426655,0.013326488,-0.00533711,-0.000893557,0.001220568,0.008330821
0,0,0,0,-1,9.77E-18,0,0.353361129,-0.007264528,0.017550429,0.000348562,-0.050536552,-0.087433695,-0.004554703,0.006059805,0.131403723,-0.001883688,-0.005469859,-0.00127185,0.015553776,-0.008576078,0.003235758,-0.001223971,0.012285927,-0.007294855,-0.001431794,0.006202117,0.013896271
0,0,0,0,-1,3.96E-17,-9.90E-18,0.353116622,0.006570748,0.072665118,0.034696468,-0.055669177,-0.101538888,0.008612485,0.020513515,0.125920978,-0.002124007,0.012909211,0.014628986,0.013730482,-0.00966285,-0.001407018,0.005506599,0.020251743,-0.005219819,0.000784221,0.009491921,0.021844746
0,0,0,0,-1,-2.02E-17,-3.02E-17,0.381205202,0.001574764,0.028126276,0.004153853,-0.038657973,-0.098421513,0.000566257,0.009851889,0.116352481,-0.007922256,0.004072476,2.92E-05,0.007511072,-0.008479305,-0.004239424,0.002828841,0.020713879,0.00036364,0.002660736,0.007566879,0.019058854
0,0,0,0,-1,2.08E-17,-2.08E-17,0.389925146,-0.000980564,-0.024606841,-0.016244498,-0.030804522,-0.100078421,0.009492151,0.009143227,0.114766511,0.010414467,0.003700141,-0.015949962,0.006063461,-0.010344791,-0.004851476,-0.001991423,0.029233107,-0.010467807,0.00304124,-0.001657787,0.024772445
0,0,0,0,-1,2.07E-17,-1.04E-17,0.39328365,-0.002930971,0.0175986,0.01006386,-0.024931964,-0.096691951,0.001313356,0.002748927,0.110498639,0.002064897,-0.000328221,-0.00396774,-0.008895731,-0.016096128,-0.000354095,0.00118005,0.033796986,-0.002758418,0.003376092,0.001048828,0.029836254
0,0,0,0,-1,1.01E-17,5.03E-18,0.384228991,0.001433387,-0.008676257,-0.0009935,-0.018608924,-0.082077189,0.007691837,0.013503033,0.091981551,0.003784638,0.003611189,-0.011383793,-0.005040318,-0.017339182,0.000487486,0.001700117,0.036095029,-0.003017212,0.00373329,0.002018033,0.029373389
0,0,0,0,-1,-4.10E-17,-2.05E-17,0.389147208,-0.0015723,0.006588701,0.010669209,-0.004364858,-0.093680742,0.002073638,0.003311792,0.08576149,0.000724061,0.004151682,-0.007184226,-0.018250957,-0.016578792,0.000101863,-0.000316491,0.046159559,0.001693759,0.002560659,0.007980351,0.031239269
0,0,0,0,-1,8.06E-17,0,0.364570353,0.008606688,0.035602727,0.02614711,-0.013468598,-0.103224319,0.027843897,0.012465647,0.077901645,0.000499523,-0.00226803,0.001708835,-0.007447429,-0.021305731,-0.002929257,0.001051667,0.061749003,0.001402678,0.005901387,0.010240027,0.014601858
