0,0,0,0,-1,1.77E-17,4.43E-18,0.605440613,0.034395637,0.000170935,0.0141928,0.178399195,-0.084305391,0.000625841,-0.008780235,-0.011895159,0.045522749,-0.003103655,-0.002909518,-0.016645464,-0.022053772,0.001752403,-0.001911936,0.009918418
0,0,0,0,-1,-1.07E-17,-1.29E-17,0.569865531,0.035818848,0.001721811,0.014202056,0.181670329,-0.084261801,-0.000544565,-0.003079996,-0.002268738,0.044075014,-0.001705256,-0.003393819,-0.015941992,-0.021526881,-6.48E-05,-0.00322626,0.007534739
0,0,0,0,-1,-6.47E-18,-7.57E-18,0.533691955,0.035048513,-0.001060079,0.01040392,0.181232376,-0.085847604,0.001057902,0.000134748,0.008065284,0.040464863,-0.000930283,-0.002105719,-0.01649673,-0.020222178,0.000209119,-0.003418517,0.004966369
0,0,0,0,-1,-4.03E-18,-1.31E-17,0.505144227,0.03697083,-0.003596243,0.001665128,0.176127251,-0.085893123,-0.002100352,0.000580738,0.015874443,0.040525085,-0.003260379,-0.004560311,-0.014664654,-0.019768552,-0.001878379,-0.002791912,0.006430004
0,0,0,0,-1,0,5.91E-18,0.480078149,0.031663941,-0.00546819,0.002012501,0.16829021,-0.089949251,0.00013078,0.004109292,0.021011206,0.037652155,-0.002095951,-0.00501036,-0.012906711,-0.02004907,-0.001763841,-0.00166578,0.006984516
0,0,0,0,-1,-7.73E-18,-1.93E-18,0.457867402,0.029811712,-0.006174191,0.001360767,0.161149621,-0.091072415,0.000656492,0.005614566,0.027012184,0.035347706,-0.002128261,-0.004193513,-0.010262358,-0.020776853,-0.001637913,-0.000316154,0.009049812
0,0,0,0,-1,0,-3.76E-18,0.434400944,0.02551505,-0.003892765,-0.006223869,0.151007741,-0.09195642,-0.000926857,0.006096972,0.031636677,0.032655496,-0.000309279,-0.004672535,-0.007953783,-0.02019095,-0.001915477,-0.000959806,0.011876266
0,0,0,0,-1,-7.39E-18,-7.39E-18,0.414960207,0.019578888,-0.003094394,-0.008520558,0.140167013,-0.09540478,-0.000778415,0.008502271,0.036420901,0.027991769,0.001462204,-0.003149872,-0.006085572,-0.02235618,-0.00152132,-0.000341042,0.01490495
0,0,0,0,-1,2.85E-17,-7.11E-18,0.388046408,0.021044395,-0.001038546,-0.01702193,0.118525912,-0.093204004,-0.001065854,0.006220695,0.027535834,0.027520161,0.003916947,-0.004687302,-0.01240785,-0.022575804,-0.000903643,-0.00157224,0.011408672
0,0,0,0,-1,0,7.06E-18,0.375688305,0.015070878,-0.000676898,-0.020355425,0.117588843,-0.098159619,-0.000664171,0.007429871,0.037477879,0.022414038,0.00558815,-0.003168671,-0.005963699,-0.024554907,-0.000750029,5.86E-05,0.017113447
0,0,0,0,-1,-2.66E-17,0,0.341843115,0.019759636,0.005058428,-0.033296284,0.085864167,-0.092786034,0.000600596,0.000972801,0.018276216,0.02246704,0.00849796,-0.011013295,-0.020584381,-0.024670166,0.000845097,-0.005250149,0.008017985
0,0,0,0,-1,1.24E-17,6.18E-18,0.301126841,0.024781284,0.012774708,-0.04846048,0.048436456,-0.088730731,0.005004958,-0.007450572,-0.004535822,0.020633493,0.013142747,-0.018111408,-0.033778147,-0.027048834,0.005851035,-0.009759505,0.002918232
0,0,0,0,-1,-3.73E-17,0,0.296494154,0.015575972,0.007358644,-0.040314069,0.062372738,-0.091013278,0.003058605,-0.004088226,0.020401675,0.017399617,0.007848914,-0.011514696,-0.024958448,-0.023478099,0.003942205,-0.005014034,0.012636009
0,0,0,0,-1,-2.46E-17,0,0.287145992,0.008291799,0.010245802,-0.036769352,0.062890095,-0.092486331,0.004461952,-0.004158613,0.037432555,0.011556392,0.009723358,-0.009159999,-0.019860233,-0.022720608,0.003611553,-0.006038159,0.021521972
0,0,0,0,-1,0,0,0.264084534,0.014628436,0.009667237,-0.047317377,0.039125899,-0.088280978,0.005765882,-0.00840807,0.021262818,0.01545135,0.00921947,-0.014318731,-0.030196566,-0.022588058,0.006793095,-0.007439439,0.01511885
0,0,0,0,-1,2.34E-17,5.84E-18,0.26021778,0.008223134,0.010319603,-0.043249992,0.037567172,-0.089332279,0.003610913,-0.007699595,0.036447317,0.01152946,0.008064613,-0.013441407,-0.025886646,-0.021068433,0.006016964,-0.008271169,0.023442878
0,0,0,0,-1,-2.36E-17,-5.91E-18,0.260088517,0.003413473,0.007840897,-0.040096553,0.033018492,-0.090067348,0.003735972,-0.005716603,0.050225499,0.007973745,0.004529226,-0.012007643,-0.024294085,-0.021428347,0.00506888,-0.005778496,0.03091576
0,0,0,0,-1,-2.39E-17,5.97E-18,0.260221393,-0.004826431,0.004324397,-0.03609013,0.025825537,-0.091415008,0.003493655,-0.002061186,0.064196038,0.001608523,0.001649135,-0.010886638,-0.023036267,-0.022004612,0.005281461,-0.00404823,0.038534261
0,0,0,0,-1,0,6.03E-18,0.261897037,-0.009471763,0.000629766,-0.034258562,0.015713677,-0.091459152,0.004860275,0.000678454,0.074251383,-0.000211422,-0.000298225,-0.009572206,-0.023504406,-0.02344702,0.004726053,-0.003327686,0.040795412
0,0,0,0,-1,0,0,0.261083031,-0.012241599,0.000214684,-0.029838403,0.006884299,-0.09105824,0.004929812,0.001598531,0.080942655,-0.003491364,0.000238442,-0.009772628,-0.023595714,-0.023523705,0.0036555,-0.001931435,0.041528779
0,0,0,0,-1,-4.86E-17,0,0.261398695,-0.016456393,-0.000535509,-0.024175743,-0.006046638,-0.089866736,0.005914519,0.001377237,0.088542383,-0.004333413,-0.000259416,-0.008889624,-0.023856957,-0.022793673,0.002282029,-0.002163925,0.039638324
0,0,0,0,-1,-4.89E-17,0,0.2634325,-0.018619519,0.002617686,-0.019602967,-0.019430007,-0.089031477,0.00339018,0.000749663,0.094056512,-0.004611883,-0.000777665,-0.00840291,-0.022720257,-0.022960192,0.001522909,-0.001971638,0.03649509
0,0,0,0,-1,4.90E-17,6.12E-18,0.26380795,-0.020542317,0.003529539,-0.015179214,-0.033144988,-0.088009898,0.003669911,-0.000766136,0.099055232,-0.005281514,0.000781759,-0.008121876,-0.019755433,-0.023340337,0.002440043,-0.002903069,0.0317052
0,0,0,0,-1,7.40E-17,-6.16E-18,0.267349175,-0.024083764,-0.001352814,-0.011895726,-0.04626429,-0.087612413,0.00120671,-0.001633651,0.101544483,-0.006603871,0.001066148,-0.010387161,-0.01510267,-0.022877252,0.000803847,-0.003511621,0.025518163
0,0,0,0,-1,-2.48E-17,0,0.273581554,-0.026914206,0.002569643,-0.002743517,-0.056958033,-0.087837816,-0.000595982,-0.004349143,0.105559445,-0.00667882,0.002525064,-0.00824767,-0.01292419,-0.022942047,0.00093636,-0.003406101,0.023016134
0,0,0,0,-1,-2.49E-17,6.23E-18,0.279549908,-0.029771395,0.002692412,-0.003078956,-0.06868175,-0.090811872,-0.000268227,-0.003322062,0.106563548,-0.0086166,0.002668739,-0.009914266,-0.007284151,-0.021491762,0.001842677,-0.002989735,0.016471267
0,0,0,0,-1,0,-3.13E-18,0.284928236,-0.033446532,0.004231095,-0.002718934,-0.080901565,-0.091724676,-0.001306876,-0.00276705,0.105059766,-0.008610624,0.001831247,-0.009134836,0.000151379,-0.019357726,0.000302964,-0.003165231,0.010079567
0,0,0,0,-1,0,3.21E-18,0.297251482,-0.034916571,0.004149637,-0.002827746,-0.09506097,-0.094072327,0.000458729,-0.004004426,0.107430837,-0.009058329,0.002246726,-0.006298806,0.002990717,-0.018165805,0.000959747,-0.004103281,0.009786455
0,0,0,0,-1,0,6.54E-18,0.313266767,-0.038712403,0.00593796,-0.008201987,-0.105278627,-0.093323004,0.001496646,-0.002160978,0.099661564,-0.014184248,0.003893876,-0.006237066,0.017104744,-0.013943853,0.000218313,-0.001241667,0.004515293
